idx,name,short_name,vendor,format,format_inferred,format_mismatch,multi_family_group,preferred_family,is_preferred_family,ident,ident_norm,ident_has_contents,ident_is_normalized,primary_category_v11,verified_v11,web_verified_v11,verified_auto_strict_v11
803,VST3: MRhythmizer (MeldaProduction),MRhythmizer,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\Time\MRhythmizer.vst3,c:\program files\common files\vst3\meldaproduction\time\mrhythmizer.vst3,False,True,TimeFX/Glitch_Stutter,True,False,True
804,VST3: MRhythmizerMB (MeldaProduction),MRhythmizerMB,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\Time\MRhythmizerMB.vst3,c:\program files\common files\vst3\meldaproduction\time\mrhythmizermb.vst3,False,True,TimeFX/Glitch_Stutter,True,False,True
805,VST: MRhythmizerMB (MeldaProduction),MRhythmizerMB,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\Time\MRhythmizerMB.dll,c:\program files\vstplugins\meldaproduction\time\mrhythmizermb.dll,False,True,TimeFX/Glitch_Stutter,True,False,True
806,VST3: MRingModulator (MeldaProduction),MRingModulator,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\Modulation\MRingModulator.vst3,c:\program files\common files\vst3\meldaproduction\modulation\mringmodulator.vst3,False,True,Modulation/RingMod,True,False,True
807,VST: MRingModulator (MeldaProduction),MRingModulator,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\Modulation\MRingModulator.dll,c:\program files\vstplugins\meldaproduction\modulation\mringmodulator.dll,False,True,Modulation/RingMod,True,False,True
808,VST: MRingModulatorMB (MeldaProduction),MRingModulatorMB,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\Modulation\MRingModulatorMB.dll,c:\program files\vstplugins\meldaproduction\modulation\mringmodulatormb.dll,False,True,Modulation/RingMod,True,False,True
809,VST3: MRingModulatorMB (MeldaProduction),MRingModulatorMB,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\Modulation\MRingModulatorMB.vst3,c:\program files\common files\vst3\meldaproduction\modulation\mringmodulatormb.vst3,False,True,Modulation/RingMod,True,False,True
810,VST: MRotary (MeldaProduction),MRotary,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\Modulation\MRotary.dll,c:\program files\vstplugins\meldaproduction\modulation\mrotary.dll,False,True,Modulation/Rotary,True,False,True
811,VST3: MRotary (MeldaProduction),MRotary,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\Modulation\MRotary.vst3,c:\program files\common files\vst3\meldaproduction\modulation\mrotary.vst3,False,True,Modulation/Rotary,True,False,True
812,VST3: MS-Meter (Duarte Vinagre),MS-Meter,Duarte Vinagre,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Diagnostic Studio\MS-Meter\MS-Meter.vst3,c:\program files\common files\vst3\diagnostic studio\ms-meter\ms-meter.vst3,False,True,Analysis/Metering,True,True,False
813,VST: MSaturator (MeldaProduction),MSaturator,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\Distortion\MSaturator.dll,c:\program files\vstplugins\meldaproduction\distortion\msaturator.dll,False,True,Saturation/General,True,False,True
814,VST3: MSaturator (MeldaProduction),MSaturator,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\Distortion\MSaturator.vst3,c:\program files\common files\vst3\meldaproduction\distortion\msaturator.vst3,False,True,Saturation/General,True,False,True
815,VST3: MSaturatorMB (MeldaProduction),MSaturatorMB,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\Distortion\MSaturatorMB.vst3,c:\program files\common files\vst3\meldaproduction\distortion\msaturatormb.vst3,False,True,Saturation/General,True,False,True
816,VST: MSaturatorMB (MeldaProduction),MSaturatorMB,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\Distortion\MSaturatorMB.dll,c:\program files\vstplugins\meldaproduction\distortion\msaturatormb.dll,False,True,Saturation/General,True,False,True
817,VST3: MSED (Voxengo),MSED,Voxengo,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\MSED.vst3,c:\program files\common files\vst3\msed.vst3,False,True,Utility/Routing,True,True,False
818,VST: MSFlipTimer (airwindows),MSFlipTimer,airwindows,VST,VST,False,False,VST,True,C:\Program Files\Common Files\VST2\Airwindows\MSFlipTimer64.dll,c:\program files\common files\vst2\airwindows\msfliptimer64.dll,False,True,Saturation/General,True,False,True
819,VST3i: MSoundFactory (MeldaProduction),MSoundFactory,MeldaProduction,VST3I,VST3I,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\MSoundFactory.vst3,c:\program files\common files\vst3\meldaproduction\msoundfactory.vst3,False,True,Instrument/Synth/Modular,True,False,True
820,VSTi: MSoundFactory (MeldaProduction),MSoundFactory,MeldaProduction,VSTI,VSTI,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\MSoundFactory.dll,c:\program files\vstplugins\meldaproduction\msoundfactory.dll,False,True,Instrument/Synth/Modular,True,False,True
821,VST3i: MSoundFactory6out (MeldaProduction) (12 out),MSoundFactory6out,MeldaProduction,VST3I,VST3I,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\MSoundFactory6out.vst3,c:\program files\common files\vst3\meldaproduction\msoundfactory6out.vst3,False,True,Instrument/Platform_Modular,True,True,False
822,VSTi: MSoundFactory6out (MeldaProduction) (12 out),MSoundFactory6out,MeldaProduction,VSTI,VSTI,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\MSoundFactory6out.dll,c:\program files\vstplugins\meldaproduction\msoundfactory6out.dll,False,True,Instrument/Platform_Modular,True,True,False
823,VST: MSpectralDelay (MeldaProduction),MSpectralDelay,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\Delay\MSpectralDelay.dll,c:\program files\vstplugins\meldaproduction\delay\mspectraldelay.dll,False,True,Delay/Echo,True,False,True
824,VST3: MSpectralDelay (MeldaProduction),MSpectralDelay,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\Delay\MSpectralDelay.vst3,c:\program files\common files\vst3\meldaproduction\delay\mspectraldelay.vst3,False,True,Delay/Echo,True,False,True
825,VST: MSpectralDynamics (MeldaProduction),MSpectralDynamics,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\Dynamics\MSpectralDynamics.dll,c:\program files\vstplugins\meldaproduction\dynamics\mspectraldynamics.dll,False,True,EQ/Dynamic,True,False,True
826,VST3: MSpectralDynamics (MeldaProduction),MSpectralDynamics,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\Dynamics\MSpectralDynamics.vst3,c:\program files\common files\vst3\meldaproduction\dynamics\mspectraldynamics.vst3,False,True,EQ/Dynamic,True,False,True
827,VST: MSpectralDynamicsMini (MeldaProduction),MSpectralDynamicsMini,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\Dynamics\MSpectralDynamicsMini.dll,c:\program files\vstplugins\meldaproduction\dynamics\mspectraldynamicsmini.dll,False,True,EQ/Dynamic,True,False,True
828,VST3: MSpectralDynamicsMini (MeldaProduction),MSpectralDynamicsMini,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\Dynamics\MSpectralDynamicsMini.vst3,c:\program files\common files\vst3\meldaproduction\dynamics\mspectraldynamicsmini.vst3,False,True,EQ/Dynamic,True,False,True
829,VST3: MSpectralPan (MeldaProduction),MSpectralPan,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\Stereo\MSpectralPan.vst3,c:\program files\common files\vst3\meldaproduction\stereo\mspectralpan.vst3,False,True,Spatial/Panner,True,True,False
830,VST: MSpectralPan (MeldaProduction),MSpectralPan,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\Stereo\MSpectralPan.dll,c:\program files\vstplugins\meldaproduction\stereo\mspectralpan.dll,False,True,Spatial/Panner,True,True,False
831,VST3: MStereoExpander (MeldaProduction),MStereoExpander,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\Stereo\MStereoExpander.vst3,c:\program files\common files\vst3\meldaproduction\stereo\mstereoexpander.vst3,False,True,Dynamics/GateExpander,True,False,True
832,VST: MStereoExpander (MeldaProduction),MStereoExpander,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\Stereo\MStereoExpander.dll,c:\program files\vstplugins\meldaproduction\stereo\mstereoexpander.dll,False,True,Dynamics/GateExpander,True,False,True
833,VST: MStereoGenerator (MeldaProduction),MStereoGenerator,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\Stereo\MStereoGenerator.dll,c:\program files\vstplugins\meldaproduction\stereo\mstereogenerator.dll,False,True,Spatial/Stereo_Tools,True,False,True
834,VST3: MStereoGenerator (MeldaProduction),MStereoGenerator,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\Stereo\MStereoGenerator.vst3,c:\program files\common files\vst3\meldaproduction\stereo\mstereogenerator.vst3,False,True,Spatial/Stereo_Tools,True,False,True
835,VST3: MStereoProcessor (MeldaProduction),MStereoProcessor,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\Stereo\MStereoProcessor.vst3,c:\program files\common files\vst3\meldaproduction\stereo\mstereoprocessor.vst3,False,True,Spatial/Stereo_Tools,True,False,True
836,VST: MStereoProcessor (MeldaProduction),MStereoProcessor,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\Stereo\MStereoProcessor.dll,c:\program files\vstplugins\meldaproduction\stereo\mstereoprocessor.dll,False,True,Spatial/Stereo_Tools,True,False,True
837,VST3: MStereoScope (MeldaProduction),MStereoScope,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\Stereo\MStereoScope.vst3,c:\program files\common files\vst3\meldaproduction\stereo\mstereoscope.vst3,False,True,Analysis/Metering,True,False,True
838,VST: MStereoScope (MeldaProduction),MStereoScope,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\Stereo\MStereoScope.dll,c:\program files\vstplugins\meldaproduction\stereo\mstereoscope.dll,False,True,Analysis/Metering,True,False,True
839,VST: MStereoSpread (MeldaProduction),MStereoSpread,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\Stereo\MStereoSpread.dll,c:\program files\vstplugins\meldaproduction\stereo\mstereospread.dll,False,True,Spatial/Stereo_Tools,True,False,True
840,VST3: MStereoSpread (MeldaProduction),MStereoSpread,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\Stereo\MStereoSpread.vst3,c:\program files\common files\vst3\meldaproduction\stereo\mstereospread.vst3,False,True,Spatial/Stereo_Tools,True,False,True
841,VST3: MSuperLooper (MeldaProduction),MSuperLooper,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\MSuperLooper.vst3,c:\program files\common files\vst3\meldaproduction\msuperlooper.vst3,False,True,TimeFX/Looper,True,False,True
842,VST: MSuperLooper (MeldaProduction),MSuperLooper,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\MSuperLooper.dll,c:\program files\vstplugins\meldaproduction\msuperlooper.dll,False,True,TimeFX/Looper,True,False,True
843,VST: MSuperLooper16in16out (MeldaProduction) (32ch),MSuperLooper16in16out,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\MSuperLooper16in16out.dll,c:\program files\vstplugins\meldaproduction\msuperlooper16in16out.dll,False,True,TimeFX/Looper,True,False,True
844,VST3: MSuperLooper16in16out (MeldaProduction) (32ch),MSuperLooper16in16out,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\MSuperLooper16in16out.vst3,c:\program files\common files\vst3\meldaproduction\msuperlooper16in16out.vst3,False,True,TimeFX/Looper,True,False,True
845,VST3: MSuperLooper16out (MeldaProduction) (4->32ch),MSuperLooper16out,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\MSuperLooper16out.vst3,c:\program files\common files\vst3\meldaproduction\msuperlooper16out.vst3,False,True,TimeFX/Looper,True,False,True
846,VST: MSuperLooper16out (MeldaProduction) (4->32ch),MSuperLooper16out,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\MSuperLooper16out.dll,c:\program files\vstplugins\meldaproduction\msuperlooper16out.dll,False,True,TimeFX/Looper,True,False,True
847,VST: MTrackAlign (MeldaProduction),MTrackAlign,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\MTrackAlign.dll,c:\program files\vstplugins\meldaproduction\mtrackalign.dll,False,True,Utility/Phase,True,False,True
848,VST3: MTrackAlign (MeldaProduction),MTrackAlign,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\MTrackAlign.vst3,c:\program files\common files\vst3\meldaproduction\mtrackalign.vst3,False,True,Utility/Phase,True,False,True
849,VST3: MTransformer (MeldaProduction),MTransformer,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\Pitch Shift\MTransformer.vst3,c:\program files\common files\vst3\meldaproduction\pitch shift\mtransformer.vst3,False,True,Modulation/FrequencyShifter,True,True,False
850,VST: MTransformer (MeldaProduction),MTransformer,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\Pitch Shift\MTransformer.dll,c:\program files\vstplugins\meldaproduction\pitch shift\mtransformer.dll,False,True,Modulation/FrequencyShifter,True,True,False
851,VST: MTransient (MeldaProduction),MTransient,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\Dynamics\MTransient.dll,c:\program files\vstplugins\meldaproduction\dynamics\mtransient.dll,False,True,Dynamics/TransientShaper,True,False,True
852,VST3: MTransient (MeldaProduction),MTransient,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\Dynamics\MTransient.vst3,c:\program files\common files\vst3\meldaproduction\dynamics\mtransient.vst3,False,True,Dynamics/TransientShaper,True,False,True
853,VST: MTransientMB (MeldaProduction),MTransientMB,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\Dynamics\MTransientMB.dll,c:\program files\vstplugins\meldaproduction\dynamics\mtransientmb.dll,False,True,Dynamics/TransientShaper,True,False,True
854,VST3: MTransientMB (MeldaProduction),MTransientMB,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\Dynamics\MTransientMB.vst3,c:\program files\common files\vst3\meldaproduction\dynamics\mtransientmb.vst3,False,True,Dynamics/TransientShaper,True,False,True
855,VST3: MTremolo (MeldaProduction),MTremolo,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\Modulation\MTremolo.vst3,c:\program files\common files\vst3\meldaproduction\modulation\mtremolo.vst3,False,True,Modulation/Tremolo,True,False,True
856,VST: MTremolo (MeldaProduction),MTremolo,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\Modulation\MTremolo.dll,c:\program files\vstplugins\meldaproduction\modulation\mtremolo.dll,False,True,Modulation/Tremolo,True,False,True
857,VST3: MTremoloMB (MeldaProduction),MTremoloMB,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\Modulation\MTremoloMB.vst3,c:\program files\common files\vst3\meldaproduction\modulation\mtremolomb.vst3,False,True,Modulation/Tremolo,True,False,True
858,VST: MTremoloMB (MeldaProduction),MTremoloMB,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\Modulation\MTremoloMB.dll,c:\program files\vstplugins\meldaproduction\modulation\mtremolomb.dll,False,True,Modulation/Tremolo,True,False,True
859,VST3: MTuner (MeldaProduction),MTuner,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\Tools\MTuner.vst3,c:\program files\common files\vst3\meldaproduction\tools\mtuner.vst3,False,True,Analysis/Tuner,True,True,False
860,VST: MTuner (MeldaProduction),MTuner,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\Tools\MTuner.dll,c:\program files\vstplugins\meldaproduction\tools\mtuner.dll,False,True,Analysis/Tuner,True,True,False
861,VST3: MTurboAmp (MeldaProduction),MTurboAmp,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\Distortion\MTurboAmp.vst3,c:\program files\common files\vst3\meldaproduction\distortion\mturboamp.vst3,False,True,Amp/CabSim,True,False,True
862,VST: MTurboAmp (MeldaProduction),MTurboAmp,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\Distortion\MTurboAmp.dll,c:\program files\vstplugins\meldaproduction\distortion\mturboamp.dll,False,True,Amp/CabSim,True,False,True
863,VST3: MTurboComp (MeldaProduction),MTurboComp,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\Dynamics\MTurboComp.vst3,c:\program files\common files\vst3\meldaproduction\dynamics\mturbocomp.vst3,False,True,Dynamics/Compressor,True,True,False
864,VST: MTurboComp (MeldaProduction),MTurboComp,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\Dynamics\MTurboComp.dll,c:\program files\vstplugins\meldaproduction\dynamics\mturbocomp.dll,False,True,Dynamics/Compressor,True,True,False
865,VST3: MTurboCompMB (MeldaProduction),MTurboCompMB,MeldaProduction,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\MeldaProduction\Dynamics\MTurboCompMB.vst3,c:\program files\common files\vst3\meldaproduction\dynamics\mturbocompmb.vst3,False,True,Dynamics/Compressor/Multiband,True,False,True
866,VST: MTurboCompMB (MeldaProduction),MTurboCompMB,MeldaProduction,VST,VST,False,True,VST3,False,C:\Program Files\VSTPlugins\MeldaProduction\Dynamics\MTurboCompMB.dll,c:\program files\vstplugins\meldaproduction\dynamics\mturbocompmb.dll,False,True,Dynamics/Compressor/Multiband,True,False,True
